,MktDate,Instrument,MachineTime,ExchangeTime,Bid,Bid1,Bid2,Bid3,Bid4,Ask,Ask1,Ask2,Ask3,Ask4,BidSize,BidSize1,BidSize2,BidSize3,BidSize4,AskSize,AskSize1,AskSize2,AskSize3,AskSize4,LastPrice,AccVolume,AccTurnOver,Volume,TurnOver,Pred,DATA_SOURCE,AS_OF_DATE
8206,20210125,OI0001,664665661591678604,664665661500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,2,18,31,10,12,12,38,61,53,54,9791.0,38996,3815505390.0,0.0,3815505390.0,-0.022214999999050633,EsunnyL2,20210125
8208,20210125,OI0001,664665661841824759,664665661750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,2,18,31,10,12,11,38,61,53,54,9791.0,38998,3815701200.0,0.0,3815701200.0,0.1845950000006269,EsunnyL2,20210125
8209,20210125,OI0001,664665662091919395,664665662000000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9793.0,9794.0,9795.0,9796.0,4,23,15,30,12,13,31,43,69,25,9790.0,39008,0.0,10.0,-3815701200.0,-0.22696999999971013,EFH_SF,20210125
8211,20210125,OI0001,664665662342045037,664665662250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,12,15,18,31,10,40,61,53,54,34,9791.0,39023,3818148830.0,0.0,3818148830.0,-0.39364500000010594,EsunnyL2,20210125
8213,20210125,OI0001,664665662592137901,664665662500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,224,13,18,31,10,38,61,53,54,34,9791.0,39024,3818246740.0,0.0,3818246740.0,-0.24614800000017567,EsunnyL2,20210125
8214,20210125,OI0001,664665662842284678,664665662750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,9,226,13,18,31,60,53,54,34,64,9792.0,39060,3821771860.0,0.0,3821771860.0,-0.08170799999970768,EsunnyL2,20210125
8216,20210125,OI0001,664665663092168185,664665663000000000,9792.0,9789.0,9788.0,9787.0,9786.0,9793.0,9793.0,9794.0,9795.0,9796.0,22,20,13,11,12,60,26,43,69,26,9792.0,39067,0.0,7.0,-3821771860.0,0.16213500000048953,EFH_SF,20210125
8217,20210125,OI0001,664665663342476898,664665663250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,25,12,18,31,10,1,24,53,54,34,9792.0,39099,3825590740.0,0.0,3825590740.0,-0.0588659999993979,EsunnyL2,20210125
8220,20210125,OI0001,664665663842769799,664665663750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,23,12,18,31,10,10,24,53,54,34,9792.0,39108,3826472000.0,0.0,3826472000.0,-0.1694019999995362,EsunnyL2,20210125
8222,20210125,OI0001,664665664092618299,664665664000000000,9791.0,9789.0,9788.0,9787.0,9786.0,9792.0,9793.0,9794.0,9795.0,9796.0,24,13,10,11,16,12,196,53,67,23,9792.0,39108,0.0,0.0,-3826472000.0,-0.12634199999956763,EFH_SF,20210125
8224,20210125,OI0001,664665664344083996,664665664250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,25,13,17,31,10,12,24,53,54,34,9792.0,39108,3826472000.0,0.0,3826472000.0,-0.0413829999997688,EsunnyL2,20210125
8225,20210125,OI0001,664665664592891056,664665664500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,25,13,17,31,10,12,24,53,54,34,9792.0,39108,3826472000.0,0.0,0.0,0.07967999999891617,EsunnyL2,20210125
8226,20210125,OI0001,664665664842960639,664665664750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,25,13,17,31,10,4,24,53,54,34,9792.0,39116,3827255360.0,0.0,3827255360.0,0.0887879999991128,EsunnyL2,20210125
8228,20210125,OI0001,664665665093013811,664665665000000000,9791.0,9791.0,9790.0,9789.0,9788.0,9792.0,9794.0,9795.0,9796.0,9797.0,25,2,11,13,11,1,53,67,22,64,9792.0,39118,0.0,2.0,-3827255360.0,0.09682400000019697,EFH_SF,20210125
8229,20210125,OI0001,664665665343987903,664665665250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,25,13,18,31,10,1,25,52,54,34,9792.0,39119,3827549120.0,0.0,3827549120.0,0.07199399999990419,EsunnyL2,20210125
8231,20210125,OI0001,664665665593421433,664665665500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,25,13,18,31,10,1,25,52,55,34,9792.0,39119,3827549120.0,0.0,0.0,0.05584700000144949,EsunnyL2,20210125
8232,20210125,OI0001,664665665843343203,664665665750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,1,25,13,18,31,28,52,55,34,65,9792.0,39120,3827647040.0,0.0,3827647040.0,-0.04603599999973085,EsunnyL2,20210125
8234,20210125,OI0001,664665666093384851,664665666000000000,9792.0,9789.0,9788.0,9787.0,9786.0,9793.0,9793.0,9794.0,9795.0,9796.0,8,10,11,11,10,28,50,53,64,22,9792.0,39123,0.0,3.0,-3827647040.0,0.0694549999989249,EFH_SF,20210125
8236,20210125,OI0001,664665666343955228,664665666250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,1,16,5,18,30,28,52,55,34,65,9792.0,39139,3829507520.0,0.0,3829507520.0,-0.17860799999834853,EsunnyL2,20210125
8237,20210125,OI0001,664665666593754459,664665666500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,16,5,18,30,10,28,52,55,34,65,9792.0,39144,3829997120.0,0.0,148160.0,-0.08377399999881163,EsunnyL2,20210125
8240,20210125,OI0001,664665666843835190,664665666750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,16,5,18,30,10,1,27,53,55,34,9792.0,39145,3830095040.0,0.0,3830095040.0,-0.19110599999839906,EsunnyL2,20210125
8241,20210125,OI0001,664665667093805310,664665667000000000,9791.0,9788.0,9787.0,9786.0,9785.0,9792.0,9792.0,9793.0,9794.0,9795.0,15,11,11,10,67,1,38,60,53,64,9792.0,39147,0.0,2.0,-3830095040.0,-0.11867400000119233,EFH_SF,20210125
8242,20210125,OI0001,664665668094347901,664665668000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,15,5,18,30,10,29,53,55,34,65,9792.0,39148,3830388790.0,0.0,148470.0,0.037609999999403954,EsunnyL2,20210125
8244,20210125,OI0001,664665668344366108,664665668250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,17,5,18,30,10,29,53,55,34,65,9792.0,39148,3830388790.0,0.0,3830388790.0,-0.12711399999898276,EsunnyL2,20210125
8247,20210125,OI0001,664665668844441038,664665668750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,1,17,5,18,30,9,53,55,34,65,9793.0,39168,3832347390.0,0.0,3832347390.0,-0.008932999999160529,EsunnyL2,20210125
8248,20210125,OI0001,664665669094544431,664665669000000000,9792.0,9790.0,9789.0,9788.0,9787.0,9793.0,9793.0,9794.0,9795.0,9796.0,7,40,14,12,11,14,29,42,68,24,9792.0,39170,3832392800.0,2.0,45410.0,-0.057463999999527005,EFH_SF,20210125
8249,20210125,OI0001,664665669594868334,664665669500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,7,17,5,18,30,14,53,55,35,65,9792.0,39170,3832543230.0,0.0,150430.0,-0.05760499999996682,EsunnyL2,20210125
8250,20210125,OI0001,664665669845000718,664665669750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,2,17,5,18,30,14,53,55,35,65,9792.0,39180,3833522430.0,0.0,3833522430.0,-0.14299299999947834,EsunnyL2,20210125
8252,20210125,OI0001,664665670094883333,664665670000000000,9792.0,9787.0,9786.0,9785.0,9784.0,9793.0,9791.0,9792.0,9793.0,9794.0,3,37,15,66,25,11,9,12,31,43,9793.0,39183,0.0,3.0,-3833522430.0,-0.13111400000161666,EFH_SF,20210125
8253,20210125,OI0001,664665670345011749,664665670250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,7,17,5,18,30,11,53,55,35,65,9793.0,39183,3833816220.0,0.0,3833816220.0,-0.13391200000114623,EsunnyL2,20210125
8255,20210125,OI0001,664665670595087044,664665670500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,7,17,5,19,30,11,53,55,35,65,9793.0,39183,3833816220.0,0.0,0.0,-0.04130200000145123,EsunnyL2,20210125
8256,20210125,OI0001,664665670845175713,664665670750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,7,17,5,19,30,11,53,55,35,65,9793.0,39183,3833816220.0,0.0,0.0,-0.03352900000027148,EsunnyL2,20210125
8257,20210125,OI0001,664665671095312084,664665671000000000,9792.0,9787.0,9786.0,9785.0,9784.0,9793.0,9790.0,9791.0,9792.0,9793.0,6,11,10,67,27,11,15,19,35,64,9792.0,39184,0.0,1.0,-3833816220.0,-0.05692499999895517,EFH_SF,20210125
8259,20210125,OI0001,664665671345402710,664665671250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,8,16,5,19,30,11,53,55,35,65,9792.0,39185,3834012060.0,0.0,3834012060.0,0.09142099999917264,EsunnyL2,20210125
8261,20210125,OI0001,664665671595754206,664665671500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,16,5,19,29,10,11,53,55,35,65,9792.0,39195,3834991260.0,0.0,3834991260.0,0.056130999999368214,EsunnyL2,20210125
8263,20210125,OI0001,664665671845586562,664665671750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,1,16,4,19,29,11,53,55,35,65,9792.0,39197,3835187100.0,0.0,3835187100.0,-0.02027999999882013,EsunnyL2,20210125
8264,20210125,OI0001,664665672095644247,664665672000000000,9792.0,9787.0,9786.0,9785.0,9784.0,9793.0,9790.0,9791.0,9792.0,9793.0,7,11,10,67,27,11,15,19,36,60,9792.0,39197,0.0,0.0,-3835187100.0,-0.014551000000210479,EFH_SF,20210125
8266,20210125,OI0001,664665672345824342,664665672250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,7,16,4,19,29,10,53,55,35,65,9793.0,39198,3835285030.0,0.0,3835285030.0,-0.06518900000082795,EsunnyL2,20210125
8267,20210125,OI0001,664665672595902595,664665672500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,9,16,4,19,29,10,53,55,35,65,9793.0,39198,3835285030.0,0.0,152710.0,0.03086499999881198,EsunnyL2,20210125
8269,20210125,OI0001,664665672845949277,664665672750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,11,16,4,19,29,11,53,55,35,65,9793.0,39198,3835285030.0,0.0,3835285030.0,0.07806200000050012,EsunnyL2,20210125
8271,20210125,OI0001,664665673095936577,664665673000000000,9792.0,9788.0,9787.0,9786.0,9785.0,9793.0,9791.0,9792.0,9793.0,9794.0,13,21,10,11,67,9,19,37,60,53,9792.0,39199,0.0,1.0,-3835285030.0,0.08783199999925273,EFH_SF,20210125
8272,20210125,OI0001,664665673346126249,664665673250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,14,16,4,19,29,15,53,55,35,65,9792.0,39199,3835382950.0,0.0,3835382950.0,-0.07016000000112399,EsunnyL2,20210125
8274,20210125,OI0001,664665673846368055,664665673750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,14,16,4,19,29,25,53,55,35,65,9793.0,39200,3835480880.0,0.0,3835480880.0,-0.19146999999975378,EsunnyL2,20210125
8276,20210125,OI0001,664665674096424467,664665674000000000,9792.0,9787.0,9786.0,9785.0,9784.0,9793.0,9791.0,9792.0,9793.0,9794.0,14,10,11,269,27,27,19,37,61,53,9793.0,39200,3835328000.0,0.0,-152880.0,0.04386499999964144,EFH_SF,20210125
8277,20210125,OI0001,664665674346565901,664665674250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,14,16,4,19,29,8,53,55,35,65,9792.0,39221,3837537400.0,0.0,3837537400.0,0.08705799999916053,EsunnyL2,20210125
8279,20210125,OI0001,664665674596702039,664665674500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,14,16,4,19,29,8,54,55,35,65,9792.0,39221,3837537400.0,0.0,0.0,0.04719399999885354,EsunnyL2,20210125
8280,20210125,OI0001,664665674846645155,664665674750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,12,16,4,19,29,8,54,55,35,65,9792.0,39224,3837831160.0,0.0,3837831160.0,-0.24949199999900884,EsunnyL2,20210125
8282,20210125,OI0001,664665675096701505,664665675000000000,9792.0,9790.0,9789.0,9788.0,9787.0,9793.0,9793.0,9794.0,9795.0,9796.0,14,30,13,13,12,8,39,42,68,23,9792.0,39224,0.0,0.0,-3837831160.0,-0.1138520000004064,EFH_SF,20210125
8283,20210125,OI0001,664665675597041214,664665675500000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,17,14,16,5,19,56,55,35,65,94,9793.0,39232,3838614600.0,0.0,3838614600.0,-0.19005899999865505,EsunnyL2,20210125
8286,20210125,OI0001,664665675847131097,664665675750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,13,16,5,19,29,1,54,55,36,65,9792.0,39252,3840573180.0,0.0,3840573180.0,-0.23055500000009488,EsunnyL2,20210125
8287,20210125,OI0001,664665676097116166,664665676000000000,9792.0,9788.0,9787.0,9786.0,9785.0,9793.0,9791.0,9792.0,9793.0,9794.0,13,25,10,11,269,2,19,37,61,53,9792.0,39252,0.0,0.0,-3840573180.0,-0.21074399999997695,EFH_SF,20210125
8289,20210125,OI0001,664665676347280517,664665676250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,13,16,6,19,29,5,54,55,36,65,9792.0,39252,3840573180.0,0.0,3840573180.0,-0.29312000000027183,EsunnyL2,20210125
8290,20210125,OI0001,664665676847430386,664665676750000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,20,13,16,6,19,56,55,36,65,94,9793.0,39257,3841062830.0,0.0,157950.0,-0.1252009999989241,EsunnyL2,20210125
8292,20210125,OI0001,664665677097534686,664665677000000000,9793.0,9789.0,9788.0,9787.0,9786.0,9794.0,9793.0,9794.0,9795.0,9796.0,19,13,10,12,15,56,244,52,67,23,9793.0,39260,0.0,3.0,-3841062830.0,-0.27207499999894935,EFH_SF,20210125
8293,20210125,OI0001,664665677347560628,664665677250000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,19,13,15,6,19,56,55,36,65,94,9793.0,39260,3841356620.0,0.0,3841356620.0,-0.1871869999995397,EsunnyL2,20210125
8294,20210125,OI0001,664665677597812379,664665677500000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,19,13,216,6,19,56,55,36,65,95,9793.0,39260,3841356620.0,0.0,0.0,-0.24941799999942305,EsunnyL2,20210125
8296,20210125,OI0001,664665677847818028,664665677750000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,9,22,13,217,6,56,36,65,95,143,9794.0,39316,3846841260.0,0.0,3846841260.0,0.1270170000007056,EsunnyL2,20210125
8297,20210125,OI0001,664665678098738777,664665678000000000,9794.0,9788.0,9787.0,9786.0,9785.0,9795.0,9792.0,9793.0,9794.0,9795.0,14,17,33,12,63,14,217,31,43,69,9795.0,39358,3850786720.0,42.0,3945460.0,0.37125100000048405,EFH_SF,20210125
8298,20210125,OI0001,664665678348924233,664665678250000000,9795.0,9794.0,9793.0,9792.0,9791.0,9796.0,9797.0,9798.0,9799.0,9800.0,1,14,22,13,217,37,65,95,143,181,9795.0,39378,3852914160.0,0.0,3852914160.0,-0.13371100000040315,EsunnyL2,20210125
8301,20210125,OI0001,664665678599059163,664665678500000000,9794.0,9793.0,9792.0,9791.0,9790.0,9796.0,9797.0,9798.0,9799.0,9800.0,10,20,13,217,6,37,65,95,143,181,9795.0,39387,3853795660.0,0.0,3853795660.0,-0.051627999999254826,EsunnyL2,20210125
8305,20210125,OI0001,664665679099176328,664665679000000000,9794.0,9789.0,9788.0,9787.0,9786.0,9796.0,9792.0,9793.0,9794.0,9795.0,12,18,31,10,12,37,38,61,53,54,9794.0,39395,0.0,6.0,-3853991580.0,0.1242549999988114,EFH_SF,20210125
8310,20210125,OI0001,664665679849474339,664665679800000000,9794.0,9793.0,9792.0,9791.0,9790.0,9796.0,9797.0,9798.0,9799.0,9800.0,12,20,13,218,6,38,64,92,143,181,9794.0,39400,3855069020.0,0.0,173020.0,-0.1796649999996589,EsunnyL2,20210125
8312,20210125,OI0001,664665680099532857,664665680000000000,9794.0,9790.0,9789.0,9788.0,9787.0,9795.0,9793.0,9794.0,9795.0,9796.0,12,27,23,13,11,4,26,43,69,26,9794.0,39400,0.0,0.0,-3855069020.0,-0.21804700000029698,EFH_SF,20210125
8313,20210125,OI0001,664665680349710949,664665680250000000,9794.0,9793.0,9792.0,9791.0,9790.0,9796.0,9797.0,9798.0,9799.0,9800.0,12,20,215,218,6,38,64,92,143,181,9795.0,39403,3855362870.0,0.0,3855362870.0,-0.09730399999898509,EsunnyL2,20210125
8315,20210125,OI0001,664665680599810346,664665680500000000,9794.0,9793.0,9792.0,9791.0,9790.0,9796.0,9797.0,9798.0,9799.0,9800.0,16,20,215,218,6,37,64,93,143,181,9796.0,39406,3855656730.0,0.0,3855656730.0,-0.029538999999203952,EsunnyL2,20210125
8317,20210125,OI0001,664665680849792659,664665680750000000,9795.0,9794.0,9793.0,9792.0,9791.0,9796.0,9797.0,9798.0,9799.0,9800.0,6,14,20,215,218,35,64,93,143,181,9796.0,39408,3855852650.0,0.0,3855852650.0,0.010111999999935506,EsunnyL2,20210125
8319,20210125,OI0001,664665681099762641,664665681000000000,9795.0,9789.0,9788.0,9787.0,9786.0,9796.0,9792.0,9793.0,9794.0,9795.0,7,20,13,11,13,40,192,26,43,69,9796.0,39408,0.0,0.0,-3855852650.0,-0.026385000001027947,EFH_SF,20210125
8320,20210125,OI0001,664665681349979860,664665681250000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,16,20,215,218,5,3,40,64,93,143,9795.0,39415,3856538300.0,0.0,3856538300.0,0.0015239999993355013,EsunnyL2,20210125
9172,20210125,OI0001,664665810400024196,664665810500000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,12,7,6,247,16,62,28,57,90,132,9795.0,43122,4219547660.0,0.0,4219547660.0,0.07420000000092841,EsunnyL2,20210125
9173,20210125,OI0001,664665810650220209,664665810750000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,12,7,6,247,17,64,28,57,90,132,9795.0,43122,4219547660.0,0.0,4219547660.0,-0.10817999999926542,EsunnyL2,20210125
9176,20210125,OI0001,664665810900191871,664665811000000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,12,7,6,247,17,63,28,57,90,132,9795.0,43123,4219645610.0,0.0,4219645610.0,-0.10917599999993399,EsunnyL2,20210125
9177,20210125,OI0001,664665811150361987,664665811250000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,11,7,6,247,17,63,28,57,90,132,9794.0,43124,4219743550.0,0.0,4219743550.0,-0.02648800000133633,EsunnyL2,20210125
9179,20210125,OI0001,664665811400557957,664665811500000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,12,7,6,247,17,63,28,57,90,132,9794.0,43124,4219743550.0,0.0,4219743550.0,0.11612799999966228,EsunnyL2,20210125
9182,20210125,OI0001,664665811650418683,664665811750000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,13,7,6,247,17,63,28,57,90,132,9794.0,43124,4219743550.0,0.0,4219743550.0,-0.052239999999073916,EsunnyL2,20210125
9183,20210125,OI0001,664665811900521743,664665812000000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,12,7,6,250,17,63,28,57,90,132,9794.0,43125,4219841490.0,0.0,4219841490.0,0.2775519999995595,EsunnyL2,20210125
9185,20210125,OI0001,664665812150588877,664665812250000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,12,8,6,250,17,63,28,56,90,132,9794.0,43125,4219841490.0,0.0,0.0,0.13685699999950884,EsunnyL2,20210125
9186,20210125,OI0001,664665812400637566,664665812500000000,9794.0,9793.0,9792.0,9791.0,9790.0,9796.0,9797.0,9798.0,9799.0,9800.0,13,8,6,250,17,28,56,90,132,188,9795.0,43188,4226012340.0,0.0,4226012340.0,0.3916690000005474,EsunnyL2,20210125
9188,20210125,OI0001,664665812650827118,664665812750000000,9794.0,9793.0,9792.0,9791.0,9790.0,9796.0,9797.0,9798.0,9799.0,9800.0,13,8,6,250,17,30,56,90,132,188,9794.0,43198,4226991820.0,0.0,4226991820.0,0.03642299999955867,EsunnyL2,20210125
9190,20210125,OI0001,664665812900822441,664665813000000000,9794.0,9790.0,9789.0,9788.0,9787.0,9796.0,9794.0,9795.0,9796.0,9797.0,14,22,24,21,8,30,58,59,38,65,9795.0,43199,0.0,1.0,-4226991820.0,-0.05406000000039057,EFH_SF,20210125
9192,20210125,OI0001,664665813150941737,664665813250000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,14,10,6,250,17,10,30,56,90,132,9794.0,43200,4227187710.0,0.0,4227187710.0,-0.10665399999925285,EsunnyL2,20210125
9193,20210125,OI0001,664665813401059174,664665813500000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,14,10,6,250,17,10,30,56,90,132,9795.0,43210,4228167210.0,10.0,979500.0,-0.05856399999902351,EsunnyL2,20210125
9195,20210125,OI0001,664665813651139228,664665813750000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,14,10,6,250,17,20,30,56,90,132,9795.0,43210,4228167210.0,0.0,4228167210.0,-0.10606499999994412,EsunnyL2,20210125
9197,20210125,OI0001,664665813901309504,664665814000000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,14,10,6,250,17,26,30,56,90,132,9795.0,43210,4228167210.0,0.0,4228167210.0,-0.11957600000096136,EsunnyL2,20210125
9199,20210125,OI0001,664665814151354152,664665814250000000,9793.0,9792.0,9791.0,9790.0,9789.0,9795.0,9796.0,9797.0,9798.0,9799.0,13,6,250,17,21,26,30,56,90,132,9795.0,43225,4229636320.0,0.0,70070.0,0.10357499999918218,EsunnyL2,20210125
9200,20210125,OI0001,664665814401389439,664665814500000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,13,6,250,17,21,3,26,30,56,90,9795.0,43226,4229734270.0,0.0,4229734270.0,-0.14962500000001455,EsunnyL2,20210125
9202,20210125,OI0001,664665814651486612,664665814750000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,6,6,250,20,21,8,28,30,56,90,9794.0,43239,4231007400.0,0.0,4231007400.0,-0.11065200000120967,EsunnyL2,20210125
9204,20210125,OI0001,664665814901565199,664665815000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9794.0,9795.0,9796.0,9797.0,9798.0,7,250,20,21,22,13,28,30,56,90,9793.0,43245,4231594980.0,0.0,4231594980.0,-0.17313800000010815,EsunnyL2,20210125
9207,20210125,OI0001,664665815151646115,664665815250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9794.0,9795.0,9796.0,9797.0,9798.0,8,250,20,21,22,10,28,30,56,90,9794.0,43248,4231888800.0,0.0,4231888800.0,-0.5177409999996598,EsunnyL2,20210125
9208,20210125,OI0001,664665815401732664,664665815500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,252,20,19,22,9,2,2,9,28,30,9792.0,43257,4232770100.0,0.0,4232770100.0,-0.08038899999883142,EsunnyL2,20210125
9211,20210125,OI0001,664665815651895980,664665815750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,12,248,24,19,22,4,9,28,30,56,9793.0,43266,4233651390.0,0.0,4233651390.0,-0.18422299999838287,EsunnyL2,20210125
9212,20210125,OI0001,664665815901789709,664665816000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9795.0,9796.0,9797.0,9798.0,15,16,14,23,21,1,68,27,57,91,9793.0,43270,0.0,4.0,-4233651390.0,-0.04598299999997835,EFH_SF,20210125
9213,20210125,OI0001,664665816152313532,664665816250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,6,248,33,19,22,10,9,28,30,56,9793.0,43283,4235316090.0,0.0,74540.0,-0.06904699999904551,EsunnyL2,20210125
9216,20210125,OI0001,664665816402114136,664665816500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,2,248,33,19,22,12,9,28,31,56,9793.0,43283,4235316090.0,0.0,4235316090.0,0.025004000000990345,EsunnyL2,20210125
9218,20210125,OI0001,664665816652208101,664665816750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,249,33,19,22,9,4,12,9,29,31,9792.0,43289,4235903610.0,0.0,4235903610.0,0.06805600000006962,EsunnyL2,20210125
